#OTUID	taxonomy	confidence
3cbf0bc2f685e6a4e5d3116e09a5d2d9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9967102799756798
3cbf0ce22592c2ee71e7cff3445d2e7f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9999980694918964
3cc16fb5b5c0dcd00987d1366dcc7dcd	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Maribacter;Ambiguous_taxa	0.9337129614285018
3cca0a5cec969e4dd3c6b219c9967cd1	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999753834
3cd1940861971ca4f96b23248c345025	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8460763289574602
3cd6b1ed308e0c466d384d311d947c77	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7495325179381893
3cd8606df1e08a504de71c994afd008d	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999842506
3cd9becc87fb934c94bebc4efee8af86	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9999913962670233
3ce2dd887f534fa84abc35fbf0f2d0b7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA10353 marine group	0.9913080111507695
3ce75cd3fc45da312be462504f90da53	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9390540674398079
3cfb84c4221293880519555d53edf2d3	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999937328
3cfeb422d32ac402b036c36b34e0521a	D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Lentisphaerales;D_4__Lentisphaeraceae;D_5__Lentisphaera;Ambiguous_taxa	0.8200192224154643
3d0304f2ccad2bc01254d1cc93a82258	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8512282298086807
3d0d96ced1f2cb596c86e245d598baa2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.8042176295603077
3d144d08af55e378129cfdca96d29a3b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.791331174733677
3d1bcf41baec18a6feb2ddb21c3c8b98	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I	0.9997897999935311
3d1d5b538386b101f0a95eed3e2477a0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9205803092392941
3d2831e6dd73fbe6a52c1b6738b156b0	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8394829871989524
3d2b117e3d56fa033ca7e5ada312999b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__OM60(NOR5) clade;Ambiguous_taxa	0.8604236772332066
3d4ded38adf0a216a4edd5b9d39a5ebe	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingopyxis	0.9999248585034274
3d513d22a22fb8348671dd1d80aa6bf1	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Alicyclobacillaceae;D_5__Tumebacillus	0.974325861100727
3d56b2208f638dc49a3c1659832bd14d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade	0.9979641017569139
3d623625dd144b8c83b0abf9aa98136a	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;Ambiguous_taxa	0.9961507457550512
3d6c03ce15bc8c5ce11ef1f42426b4f0	D_0__Archaea;D_1__Thaumarchaeota;D_2__Group 1.1c;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9684431040579327
3d70040b527f888d81afe39e9c284af0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	0.7436731539286338
3d76dfe4df7a009e984c9ed874362aa9	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8586014708478295
3d776077aff4b483e3040b92f772e12f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8871100039890552
3d79c47a4ef6f4040c3cb3253c3e7374	D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9646843763681799
3d7a4217569ec890bb2e73e452a1e16e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium;Ambiguous_taxa	0.7215608964830597
3d852410f44d21c92c9c55fbbb25187e	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Microcystaceae;D_5__Atelocyanobacterium (UCYN-A);Ambiguous_taxa	0.9999970606124434
3d8911bcc0f1399929a3cb2cc977c95f	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__uncultured bacterium	0.9777634819544643
3d89b82f7dc8f2f24e7c65124529a879	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Variovorax	0.7912525827732458
3d8e9cce5556728826ceadbe3cbe3b5d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9999971243368915
3d976a888881f2dd04a4e7406bb5f036	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.7966673093162574
3d9cf629c0a0408c487c0265121da580	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured;D_6__uncultured bacterium	0.983156737726785
3d9d19ea993373828f004b2b221ca679	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Aestuariibacter;Ambiguous_taxa	0.7393239493428618
3da276b0f02020460280634bfa26644a	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured marine archaeon;D_5__uncultured marine archaeon;D_6__uncultured marine archaeon	0.8285868763252007
3db31a9acedbfbfc6df5a89658d31bc2	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.863304518839215
3dc375ff79170d86182aabeab837cbcf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9972812518997207
3dc519ac2dc20ebd9a3d734b316fbee1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HOC36	0.7376679151128671
3dc9f6b49b88a6b551a14c8e5e6f7c40	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III;Ambiguous_taxa;Ambiguous_taxa	0.9991354079214219
3dcedf982380729bee4720f49fa1b061	D_0__Bacteria;D_1__Nitrospinae;D_2__P9X2b3D02;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8361506476641606
3ddd5d323a1d697d0f432a69b5c0f22c	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	0.9997989653666012
3e0b9692ba431e5bdafb0f9b94fdc6d3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	1.0000000000000016
3e2c2f3c44218392d4c9cf0f97b8b4f6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.8778550364489675
3e2c43fbb5f8596583334f8be21b6a13	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade	0.9999999986115169
3e2eb84575fc50a535bf4257aaa2533b	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999712257
3e332b7b8aed36eae5f94b626690af9b	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9959329644801042
3e3b020f48b1b5cfc0c1847b4c73c2c8	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopelagicus;Ambiguous_taxa	0.9798733099502909
3e3fdb7557ef49711a4e48f2c87a3944	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999999995972854
3e446a5a08ac82358182b813f0b0405c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.9371302494800953
3e4623c1ee1218bbf7f7c1a3328c1622	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	1.0000000000000047
3e526e7f9d0ce0f82aa692324290bf59	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina	0.9982423844705091
3e52d45395fa0ed94ceccb358517f063	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Oleiphilaceae;D_5__Oleiphilus	0.9999444813207928
3e55906ed8ff656a2279c79afb9fcfdf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured	0.9817771480737144
3e5d38ff2cd3fc929368037dbeaf805f	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.9972223432002344
3e5e91073aef8315345141f6558b61c3	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Longispora	0.9800045809118502
3e65407f203440af5506e13aa95115a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Marinobacteraceae;D_5__Marinobacter	0.9960336250844236
3e706c095eaae0cca2544ac7cb2968ab	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella;Ambiguous_taxa	0.9617946312840433
3e72b8de860ab796bf7f5dde632be5c9	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Pelagicoccus;D_6__uncultured gamma proteobacterium	0.925006832345968
3e72e4a6b34819cd2c6fc4025c13c4d9	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8686617751057768
3e773df91d9e68727756ce4582ffacc6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9051160317516526
3e8b85f36906934ea148cd581e2dfca4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	1.0000000000000016
3e9c226978d9e7587db53d896f0bd22b	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8567594212594639
3eb5e8d0301135ab6875e2f912eb89c2	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45	0.9999999988494628
3eb760e60f9536beecf2260e8065c645	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II	0.999999999999995
3eba5778a195fa280d7b719895dcff62	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999951
3ebf7900d36110dacac412a7bceaa340	D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Lentisphaerales;D_4__Lentisphaeraceae;D_5__Lentisphaera;D_6__uncultured bacterium	0.871443303474131
3ebff38a8db308be325fe3f23bc2868f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__uncultured;Ambiguous_taxa;Ambiguous_taxa	0.9913393277174296
3ec3a3d2ce3c5ebce0dfbb28d061a569	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Leuconostocaceae;D_5__Weissella;Ambiguous_taxa	0.981853976607904
3ecde968079196a4d2abd29a63910de8	D_0__Bacteria;D_1__Planctomycetes	0.9999986957887975
3ee5905d30243be731ba81331b6963cd	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.9999553059896015
3ef0fe65c6a4f0a310952791a050d49c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.8119066769526205
3ef1eeadadd4e7c3a579f66a4cb645e1	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__053A03-B-DI-P58;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9985696179804627
3ef33ec464644d488a55745195a1d75d	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.909358124493078
3efc3a803d397d235cd65a14e4711a5e	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade	0.9999999381575254
3efccc8957610b11a254542f2404bb83	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__marine metagenome	0.9992799442905622
3f062685c46bbc1cb5c78e4d8c2c77c1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__uncultured;Ambiguous_taxa	0.9999916335921285
3f069553926c1bc43e6743f9ee4821bf	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Chlamydiaceae;D_5__uncultured;D_6__metagenome	0.9999999996836806
3f0860894f5f87979b52671f5c9c3cd6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8962776769166427
3f0e01a49b7642132bffbe57fdf225a2	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__metagenome	0.9782113437765275
3f178c3bbbba6149ff3e8539ec449a54	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999984
3f1b0f2ec90016468aa503746a53be32	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.996588301343693
3f306c3e1c4fcafdebbf916a780bb91e	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999804781
3f30d720e149e36acf3a0537eaa7959b	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9872275412364896
3f360a384c4bdab137bfcab9c38c3757	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9971388632345664
3f3748fd619523449520660a6f658395	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9999999967610129
3f40d970b79ff996052f4b34c18738b9	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;Ambiguous_taxa;Ambiguous_taxa	0.9262429243774716
3f5a7dcd1a7e2165d00e5c0a1f1755fc	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9993885113588917
3f72db3e3c1cc43c2601154d5f748f90	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7050221461011079
3f75af9bba716b458ed2573d8ed7f5cc	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Prochlorococcus MIT9313;Ambiguous_taxa	0.8939326516103925
3f85e63792858446830350a2de8815d4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__unidentified marine bacterioplankton;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton	0.9999983527344436
3f8e9de27a5f260ce080f727341b02d1	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.9999250557828262
3f95a362ec8917884d1103fa10e369c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;Ambiguous_taxa;Ambiguous_taxa	0.9483199002724518
3f99a2ab373e007012fd3deb08649340	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999427762147063
3f9f0da85ff4189def8a85aeba6219d9	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999571018
3fa29eea399a281eaef2c101d75090f1	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group	0.9999999968935225
3faadceacbe927800e22582fd1d5aac4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.9783470936236471
3fac70754802c4feffb255839b190ab6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9544210606866409
3fb4a649b1fc18fceb080a0333b3c837	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9992912082778743
3fc44c4edb89e5a33b7a2bef6fd75d99	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;D_5__uncultured bacterium;D_6__uncultured bacterium	0.95755405425214
3fca609e192272d059f1a363fd699e98	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9992672851822889
3fcd1379c87bc6cb5bd3cdbbe10a298d	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.999999999997655
3fcf054ab7fd6a0c1dee2a1ee796c327	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Roseibacillus;Ambiguous_taxa	0.994845650436453
3fd630b4a3ca1d718c4213cd47bc5282	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;Ambiguous_taxa	0.9715635243272274
3fd8062effad276ccb7fe012df6af1fe	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8415315498318933
3fe71008907bf196c80c9052e9a41b9d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	0.8171350826220787
3ff2059efb6235c1ee1f56121018755c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured Legionellales bacterium	0.9493702036958293
4002a837346a0c0dee885e3c04314836	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__Phaeocystidibacter;Ambiguous_taxa	0.9999987872002372
4002f1097f51350c49ae40509c825eda	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999946
401335fa40fbaf3e5297e226677fcb2d	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8060334664942901
401a67858704d406087efd35334e84e1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	0.7870042425782249
40326d12d99df6d7b92e368ec68a64c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9964038815604915
4041cfb6d3007582cefa04d7f2d48672	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55	0.8550313151960636
40468b5c5be21815dad91b11261d8687	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.9994013088638963
404af273fc4d507301140bc42daab021	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella	0.9999287756750271
40857e3dde164350b9027b7613d1b896	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II	0.9999999999999866
408a730b72e0ad87b57c6f0727a97214	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;D_6__uncultured Flavobacteriales bacterium	0.9440695010211043
40913b99e4db2363cb6257c81410b5c2	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8330688917582233
40a215c1a58ae0f9a5fbd94cb2232403	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;D_6__uncultured Owenweeksia sp.	0.9986531121464672
40a6df58f06ec428fa4c04ef18e9ed8c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__BD1-7 clade;Ambiguous_taxa	0.9998527079356767
40b3cfd6f7ee0668eb95b86c48c6e5a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured bacterium	0.7865379870873688
40bb9efade60ac58fe8f69ec23729e61	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Streptophyta;Class.Embryophyceae;Subclass.rosids;Order.Malpighiales;Suborder.Malpighiales_X	0.8073002906204445
40c63c04b3ce07662cd8fecf0a59f20b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Saprospira;D_6__uncultured bacterium	0.9954275764040879
40c9820bb0b5706b360bd66b49f8c84c	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine bacterium;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9867835090270483
40ca48a0e5f43d8774d69b2c8fca3830	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured SAR86 cluster bacterium;D_5__uncultured SAR86 cluster bacterium;D_6__uncultured SAR86 cluster bacterium	0.923529789063029
40d94f347544bb171a71393cdbec92d0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9993971856075915
40dc4effba9737428f00e74f649aca7c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured;Ambiguous_taxa	0.9736726446681443
40e52deefcbbe9f5dfcd7bc6badf56a8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.7969758789144726
40e85d2d7b2ceca4bf4db54f95b4bb9d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured bacterium	0.7839345464805412
40ee9f610ba42dc79fea75f2db81f562	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia	0.9996349920459463
40f21063d1f8de4167dc45e4b47b1b24	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia	0.8065226514525313
